version	timestamp	block number	trial number	lost msec	free VRAM	trial contents	US	Startle_Circle	Startle_ITI	C1	C2	C3	C5	C4	C6	C7	C8	C9	C10	No_Startle	Generalization_Block	No_US	Size	US_expect	Resp_Rev	US_Intensity	Total_trial_nr	group	
21622	Mon Nov 27 14:13:50 2017	2	1	279::21	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	31	5		180	1	2	
21622	Mon Nov 27 14:14:07 2017	2	2	151::11	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	29	6		180	2	2	
21622	Mon Nov 27 14:14:26 2017	2	3	215::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	26	6		180	3	2	
21622	Mon Nov 27 14:14:45 2017	2	4	250::11	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	69	5		180	4	2	
21622	Mon Nov 27 14:15:04 2017	2	5	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			180	5	2	
21622	Mon Nov 27 14:15:12 2017	2	6	2::2	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			180	6	2	
21622	Mon Nov 27 14:15:22 2017	2	7	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			180	7	2	
21622	Mon Nov 27 14:15:31 2017	2	8	214::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	60	5		180	8	2	
21622	Mon Nov 27 14:15:49 2017	2	9	244::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	60	5		180	9	2	
21622	Mon Nov 27 14:16:08 2017	2	10	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			180	10	2	
21622	Mon Nov 27 14:16:44 2017	3	1	281::10	2249.14		1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	58	5		180	11	2	
21622	Mon Nov 27 14:17:02 2017	3	2	283::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	20	5		180	12	2	
21622	Mon Nov 27 14:17:22 2017	3	3	298::10	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	21	5		180	13	2	
21622	Mon Nov 27 14:17:40 2017	3	4	284::12	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	71	9		180	14	2	
21622	Mon Nov 27 14:17:58 2017	3	5	261::10	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	22	4		180	15	2	
21622	Mon Nov 27 14:18:18 2017	3	6	243::12	2249.14		1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	69	7		180	16	2	
21622	Mon Nov 27 14:18:37 2017	3	7	218::10	2249.14		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	71	9		180	17	2	
21622	Mon Nov 27 14:18:55 2017	3	8	303::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	21	4		180	18	2	
21622	Mon Nov 27 14:19:13 2017	3	9	282::11	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	22	3		180	19	2	
21622	Mon Nov 27 14:19:31 2017	3	10	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			180	20	2	
21622	Mon Nov 27 14:19:40 2017	3	11	272::11	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	20	3		180	21	2	
21622	Mon Nov 27 14:20:00 2017	3	12	274::10	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	21	2		180	22	2	
21622	Mon Nov 27 14:20:19 2017	3	13	224::10	2249.14		1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	70	9		180	23	2	
21622	Mon Nov 27 14:20:37 2017	3	14	312::10	2249.14		1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	69	9		180	24	2	
21622	Mon Nov 27 14:20:55 2017	3	15	293::11	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	19	2		180	25	2	
21622	Mon Nov 27 14:21:13 2017	3	16	266::10	2249.14		1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	71	9		180	26	2	
21622	Mon Nov 27 14:21:33 2017	3	17	250::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	19	2		180	27	2	
21622	Mon Nov 27 14:21:51 2017	3	18	244::10	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	23	2		180	28	2	
21622	Mon Nov 27 14:22:10 2017	3	19	244::12	2249.14		1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	72	9		180	29	2	
21622	Mon Nov 27 14:22:29 2017	3	20	236::11	2249.14		1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	66	9		180	30	2	
21622	Mon Nov 27 14:22:46 2017	3	21	260::10	2249.14		1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	67	9		180	31	2	
